79205,2010,2,25,0,5
79403,2010,2,25,3,23
79442,2010,2,25,4,2
79707,2010,2,25,8,27
80383,2010,2,25,19,43
80746,2010,2,26,1,46
80926,2010,2,26,4,46
81255,2010,2,26,10,15
81460,2010,2,26,13,40
81563,2010,2,26,15,23
82247,2010,2,27,2,47
82612,2010,2,27,8,52
82711,2010,2,27,10,31
82761,2010,2,27,11,21
82786,2010,2,27,11,46
82797,2010,2,27,11,57
82860,2010,2,27,13,0
83046,2010,2,27,16,6
83061,2010,2,27,16,21
83524,2010,2,28,0,4
84476,2010,2,28,15,56
84690,2010,2,28,19,30
85156,2010,3,1,3,16
85648,2010,3,1,11,28
86557,2010,3,2,2,37
86574,2010,3,2,2,54
86601,2010,3,2,3,21
87109,2010,3,2,11,49
88262,2010,3,3,7,2
88608,2010,3,3,12,48
88691,2010,3,3,14,11
89093,2010,3,3,20,53
89216,2010,3,3,22,56
91247,2010,3,5,8,47
91731,2010,3,5,16,51
92224,2010,3,6,1,4
92421,2010,3,6,4,21
92448,2010,3,6,4,48
92721,2010,3,6,9,21
93950,2010,3,7,5,50
94393,2010,3,7,13,13
94682,2010,3,7,18,2
94786,2010,3,7,19,46
94818,2010,3,7,20,18
94862,2010,3,7,21,2
95154,2010,3,8,1,54
95264,2010,3,8,3,44
96317,2010,3,8,21,17
96620,2010,3,9,2,20
96783,2010,3,9,5,3
97045,2010,3,9,9,25
97128,2010,3,9,10,48
97420,2010,3,9,15,40
97508,2010,3,9,17,8
97574,2010,3,9,18,14
97759,2010,3,9,21,19
97775,2010,3,9,21,35
97995,2010,3,10,1,15
98077,2010,3,10,2,37
98173,2010,3,10,4,13
98237,2010,3,10,5,17
98899,2010,3,10,16,19
99042,2010,3,10,18,42
99593,2010,3,11,3,53
99851,2010,3,11,8,11
100941,2010,3,12,2,21
101036,2010,3,12,3,56
101229,2010,3,12,7,9
101679,2010,3,12,14,39
101815,2010,3,12,16,55
101842,2010,3,12,17,22
101854,2010,3,12,17,34
102236,2010,3,12,23,56
102393,2010,3,13,2,33
102536,2010,3,13,4,56
102758,2010,3,13,8,38
102792,2010,3,13,9,12
104023,2010,3,14,5,43
104134,2010,3,14,7,34
105621,2010,3,15,8,21
105736,2010,3,15,10,16
105932,2010,3,15,13,32
106025,2010,3,15,15,5
106048,2010,3,15,15,28
106268,2010,3,15,19,8
106278,2010,3,15,19,18
106574,2010,3,16,0,14
106932,2010,3,16,6,12
107501,2010,3,16,15,41
107956,2010,3,16,23,16
110255,2010,3,18,13,35
110314,2010,3,18,14,34
110499,2010,3,18,17,39
110613,2010,3,18,19,33
110632,2010,3,18,19,52
110986,2010,3,19,1,46
111713,2010,3,19,13,53
111858,2010,3,19,16,18
112242,2010,3,19,22,42
112335,2010,3,20,0,15
113178,2010,3,20,14,18
113389,2010,3,20,17,49
114587,2010,3,21,13,47
114973,2010,3,21,20,13
115296,2010,3,22,1,36
115770,2010,3,22,9,30
116096,2010,3,22,14,56
116381,2010,3,22,19,41
116450,2010,3,22,20,50
116486,2010,3,22,21,26
116649,2010,3,23,0,9
116723,2010,3,23,1,23
116945,2010,3,23,5,5
116953,2010,3,23,5,13
117049,2010,3,23,6,49
117381,2010,3,23,12,21
117561,2010,3,23,15,21
117568,2010,3,23,15,28
117913,2010,3,23,21,13
119108,2010,3,24,17,8
119638,2010,3,25,1,58
119639,2010,3,25,1,59
119904,2010,3,25,6,24
120242,2010,3,25,12,2
120362,2010,3,25,14,2
120385,2010,3,25,14,25
120823,2010,3,25,21,43
120923,2010,3,25,23,23
121209,2010,3,26,4,9
121302,2010,3,26,5,42
121352,2010,3,26,6,32
121907,2010,3,26,15,47
122502,2010,3,27,1,42
123301,2010,3,27,15,1
123785,2010,3,27,23,5
123981,2010,3,28,2,21
124223,2010,3,28,6,23
124323,2010,3,28,8,3
124523,2010,3,28,11,23
124545,2010,3,28,11,45
124669,2010,3,28,13,49
124673,2010,3,28,13,53
125006,2010,3,28,19,26
125144,2010,3,28,21,44
125147,2010,3,28,21,47
125401,2010,3,29,2,1
126638,2010,3,29,22,38
127044,2010,3,30,5,24
127187,2010,3,30,7,47
127256,2010,3,30,8,56
127678,2010,3,30,15,58
127762,2010,3,30,17,22
128069,2010,3,30,22,29
128181,2010,3,31,0,21
128527,2010,3,31,6,7
128940,2010,3,31,13,0
129087,2010,3,31,15,27
129514,2010,3,31,22,34
129638,2010,4,1,0,38
129737,2010,4,1,2,17
129780,2010,4,1,3,0
129809,2010,4,1,3,29
129960,2010,4,1,6,0
130088,2010,4,1,8,8
130092,2010,4,1,8,12
130154,2010,4,1,9,14
130247,2010,4,1,10,47
130382,2010,4,1,13,2
130518,2010,4,1,15,18
130564,2010,4,1,16,4
130568,2010,4,1,16,8
130611,2010,4,1,16,51
131169,2010,4,2,2,9
131316,2010,4,2,4,36
131604,2010,4,2,9,24
131633,2010,4,2,9,53
131747,2010,4,2,11,47
132020,2010,4,2,16,20
132202,2010,4,2,19,22
132240,2010,4,2,20,0
133022,2010,4,3,9,2
133127,2010,4,3,10,47
133627,2010,4,3,19,7
133716,2010,4,3,20,36
134107,2010,4,4,3,7
134628,2010,4,4,11,48
134808,2010,4,4,14,48
135497,2010,4,5,2,17
135766,2010,4,5,6,46
136079,2010,4,5,11,59
136478,2010,4,5,18,38
136539,2010,4,5,19,39
136568,2010,4,5,20,8
136737,2010,4,5,22,57
137045,2010,4,6,4,5
139716,2010,4,8,0,36
139789,2010,4,8,1,49
139904,2010,4,8,3,44
139907,2010,4,8,3,47
139930,2010,4,8,4,10
139934,2010,4,8,4,14
139982,2010,4,8,5,2
140003,2010,4,8,5,23
140345,2010,4,8,11,5
140478,2010,4,8,13,18
140618,2010,4,8,15,38
140631,2010,4,8,15,51
140856,2010,4,8,19,36
140948,2010,4,8,21,8
143182,2010,4,10,10,22
143450,2010,4,10,14,50
143518,2010,4,10,15,58
143614,2010,4,10,17,34
144582,2010,4,11,9,42
144646,2010,4,11,10,46
145794,2010,4,12,5,54
145817,2010,4,12,6,17
146086,2010,4,12,10,46
146249,2010,4,12,13,29
146267,2010,4,12,13,47
146494,2010,4,12,17,34
146567,2010,4,12,18,47
146622,2010,4,12,19,42
146644,2010,4,12,20,4
146702,2010,4,12,21,2
146748,2010,4,12,21,48
146801,2010,4,12,22,41
146842,2010,4,12,23,22
147185,2010,4,13,5,5
147950,2010,4,13,17,50
148299,2010,4,13,23,39
148404,2010,4,14,1,24
148464,2010,4,14,2,24
148534,2010,4,14,3,34
148696,2010,4,14,6,16
148891,2010,4,14,9,31
148958,2010,4,14,10,38
149342,2010,4,14,17,2
149395,2010,4,14,17,55
150434,2010,4,15,11,14
150607,2010,4,15,14,7
151538,2010,4,16,5,38
151586,2010,4,16,6,26
151787,2010,4,16,9,47
151984,2010,4,16,13,4
152072,2010,4,16,14,32
152521,2010,4,16,22,1
152996,2010,4,17,5,56
153552,2010,4,17,15,12
153892,2010,4,17,20,52
153978,2010,4,17,22,18
154245,2010,4,18,2,45
154894,2010,4,18,13,34
154987,2010,4,18,15,7
155046,2010,4,18,16,6
155272,2010,4,18,19,52
155416,2010,4,18,22,16
155439,2010,4,18,22,39
155651,2010,4,19,2,11
155804,2010,4,19,4,44
155817,2010,4,19,4,57
156222,2010,4,19,11,42
156303,2010,4,19,13,3
156430,2010,4,19,15,10
156520,2010,4,19,16,40
156623,2010,4,19,18,23
156739,2010,4,19,20,19
156829,2010,4,19,21,49
156919,2010,4,19,23,19
157127,2010,4,20,2,47
157208,2010,4,20,4,8
157762,2010,4,20,13,22
158184,2010,4,20,20,24
159589,2010,4,21,19,49
159768,2010,4,21,22,48
159978,2010,4,22,2,18
160273,2010,4,22,7,13
161781,2010,4,23,8,21
162073,2010,4,23,13,13
162200,2010,4,23,15,20
162789,2010,4,24,1,9
163046,2010,4,24,5,26
163205,2010,4,24,8,5
163494,2010,4,24,12,54
163623,2010,4,24,15,3
164654,2010,4,25,8,14
164955,2010,4,25,13,15
164975,2010,4,25,13,35
165306,2010,4,25,19,6
165317,2010,4,25,19,17
165661,2010,4,26,1,1
166092,2010,4,26,8,12
166483,2010,4,26,14,43
167549,2010,4,27,8,29
167674,2010,4,27,10,34
168174,2010,4,27,18,54
168585,2010,4,28,1,45
169302,2010,4,28,13,42
169652,2010,4,28,19,32
169717,2010,4,28,20,37
169834,2010,4,28,22,34
170124,2010,4,29,3,24
170173,2010,4,29,4,13
171383,2010,4,30,0,23
171723,2010,4,30,6,3
171742,2010,4,30,6,22
171810,2010,4,30,7,30
172526,2010,4,30,19,26
172577,2010,4,30,20,17
173213,2010,5,1,6,53
173538,2010,5,1,12,18
174395,2010,5,2,2,35
174666,2010,5,2,7,6
175230,2010,5,2,16,30
175484,2010,5,2,20,44
175497,2010,5,2,20,57
175858,2010,5,3,2,58
179355,2010,5,5,13,15
179590,2010,5,5,17,10
181273,2010,5,6,21,13
181704,2010,5,7,4,24
181847,2010,5,7,6,47
182193,2010,5,7,12,33
182293,2010,5,7,14,13
182407,2010,5,7,16,7
182447,2010,5,7,16,47
182592,2010,5,7,19,12
182596,2010,5,7,19,16
182968,2010,5,8,1,28
183380,2010,5,8,8,20
183437,2010,5,8,9,17
183455,2010,5,8,9,35
183472,2010,5,8,9,52
183575,2010,5,8,11,35
183781,2010,5,8,15,1
183943,2010,5,8,17,43
184486,2010,5,9,2,46
185035,2010,5,9,11,55
185152,2010,5,9,13,52
185248,2010,5,9,15,28
185285,2010,5,9,16,5
185328,2010,5,9,16,48
185867,2010,5,10,1,47
185981,2010,5,10,3,41
186102,2010,5,10,5,42
186546,2010,5,10,13,6
186831,2010,5,10,17,51
187093,2010,5,10,22,13
187301,2010,5,11,1,41
187317,2010,5,11,1,57
187487,2010,5,11,4,47
187551,2010,5,11,5,51
188141,2010,5,11,15,41
188529,2010,5,11,22,9
189691,2010,5,12,17,31
189844,2010,5,12,20,4
189908,2010,5,12,21,8
190172,2010,5,13,1,32
190464,2010,5,13,6,24
190470,2010,5,13,6,30
190505,2010,5,13,7,5
191028,2010,5,13,15,48
191199,2010,5,13,18,39
191457,2010,5,13,22,57
191609,2010,5,14,1,29
191771,2010,5,14,4,11
191790,2010,5,14,4,30
191810,2010,5,14,4,50
192138,2010,5,14,10,18
192403,2010,5,14,14,43
192534,2010,5,14,16,54
192911,2010,5,14,23,11
192994,2010,5,15,0,34
193236,2010,5,15,4,36
193537,2010,5,15,9,37
193767,2010,5,15,13,27
193931,2010,5,15,16,11
194213,2010,5,15,20,53
194214,2010,5,15,20,54
194488,2010,5,16,1,28
194896,2010,5,16,8,16
195106,2010,5,16,11,46
195297,2010,5,16,14,57
195639,2010,5,16,20,39
195721,2010,5,16,22,1
195777,2010,5,16,22,57
196695,2010,5,17,14,15
196809,2010,5,17,16,9
196977,2010,5,17,18,57
197213,2010,5,17,22,53
198018,2010,5,18,12,18
198297,2010,5,18,16,57
198432,2010,5,18,19,12
198445,2010,5,18,19,25
198535,2010,5,18,20,55
198582,2010,5,18,21,42
199569,2010,5,19,14,9
200033,2010,5,19,21,53
200372,2010,5,20,3,32
200459,2010,5,20,4,59
200756,2010,5,20,9,56
200896,2010,5,20,12,16
201242,2010,5,20,18,2
201341,2010,5,20,19,41
202016,2010,5,21,6,56
202231,2010,5,21,10,31
202402,2010,5,21,13,22
202732,2010,5,21,18,52
203002,2010,5,21,23,22
203478,2010,5,22,7,18
203730,2010,5,22,11,30
203803,2010,5,22,12,43
203898,2010,5,22,14,18
203906,2010,5,22,14,26
204284,2010,5,22,20,44
204309,2010,5,22,21,9
204368,2010,5,22,22,8
204703,2010,5,23,3,43
204718,2010,5,23,3,58
204768,2010,5,23,4,48
204842,2010,5,23,6,2
204899,2010,5,23,6,59
205760,2010,5,23,21,20
205969,2010,5,24,0,49
205987,2010,5,24,1,7
206161,2010,5,24,4,1
206289,2010,5,24,6,9
206857,2010,5,24,15,37
207797,2010,5,25,7,17
207941,2010,5,25,9,41
208311,2010,5,25,15,51
208653,2010,5,25,21,33
208769,2010,5,25,23,29
208938,2010,5,26,2,18
208978,2010,5,26,2,58
209217,2010,5,26,6,57
209291,2010,5,26,8,11
209325,2010,5,26,8,45
209333,2010,5,26,8,53
209462,2010,5,26,11,2
209819,2010,5,26,16,59
209887,2010,5,26,18,7
210221,2010,5,26,23,41
210244,2010,5,27,0,4
210340,2010,5,27,1,40
210877,2010,5,27,10,37
210884,2010,5,27,10,44
211310,2010,5,27,17,50
211328,2010,5,27,18,8
211332,2010,5,27,18,12
211438,2010,5,27,19,58
211605,2010,5,27,22,45
211771,2010,5,28,1,31
212149,2010,5,28,7,49
212590,2010,5,28,15,10
212616,2010,5,28,15,36
212758,2010,5,28,17,58
212955,2010,5,28,21,15
213073,2010,5,28,23,13
213325,2010,5,29,3,25
213502,2010,5,29,6,22
213984,2010,5,29,14,24
214353,2010,5,29,20,33
214411,2010,5,29,21,31
214480,2010,5,29,22,40
215489,2010,5,30,15,29
215720,2010,5,30,19,20
215742,2010,5,30,19,42
216303,2010,5,31,5,3
216312,2010,5,31,5,12
216741,2010,5,31,12,21
217412,2010,5,31,23,32
217781,2010,6,1,5,41
218812,2010,6,1,22,52
219091,2010,6,2,3,31
219444,2010,6,2,9,24
219524,2010,6,2,10,44
219865,2010,6,2,16,25
220094,2010,6,2,20,14
220709,2010,6,3,6,29
220893,2010,6,3,9,33
222681,2010,6,4,15,21
222709,2010,6,4,15,49
223119,2010,6,4,22,39
223132,2010,6,4,22,52
223143,2010,6,4,23,3
223401,2010,6,5,3,21
223539,2010,6,5,5,39
223588,2010,6,5,6,28
223644,2010,6,5,7,24
223679,2010,6,5,7,59
224053,2010,6,5,14,13
224655,2010,6,6,0,15
224911,2010,6,6,4,31
226190,2010,6,7,1,50
226578,2010,6,7,8,18
226620,2010,6,7,9,0
226703,2010,6,7,10,23
226778,2010,6,7,11,38
226825,2010,6,7,12,25
227281,2010,6,7,20,1
227747,2010,6,8,3,47
227798,2010,6,8,4,38
227900,2010,6,8,6,20
227948,2010,6,8,7,8
228109,2010,6,8,9,49
228185,2010,6,8,11,5
228295,2010,6,8,12,55
228307,2010,6,8,13,7
228355,2010,6,8,13,55
230048,2010,6,9,18,8
230069,2010,6,9,18,29
230127,2010,6,9,19,27
230208,2010,6,9,20,48
230218,2010,6,9,20,58
230431,2010,6,10,0,31
230616,2010,6,10,3,36
230715,2010,6,10,5,15
231244,2010,6,10,14,4
231775,2010,6,10,22,55
232296,2010,6,11,7,36
232298,2010,6,11,7,38
232413,2010,6,11,9,33
232458,2010,6,11,10,18
232520,2010,6,11,11,20
232714,2010,6,11,14,34
232984,2010,6,11,19,4
233019,2010,6,11,19,39
233240,2010,6,11,23,20
233504,2010,6,12,3,44
233701,2010,6,12,7,1
233798,2010,6,12,8,38
233886,2010,6,12,10,6
234068,2010,6,12,13,8
234072,2010,6,12,13,12
234082,2010,6,12,13,22
234138,2010,6,12,14,18
234314,2010,6,12,17,14
235857,2010,6,13,18,57
235865,2010,6,13,19,5
235868,2010,6,13,19,8
235971,2010,6,13,20,51
236221,2010,6,14,1,1
236330,2010,6,14,2,50
237462,2010,6,14,21,42
237904,2010,6,15,5,4
237961,2010,6,15,6,1
238064,2010,6,15,7,44
238273,2010,6,15,11,13
238276,2010,6,15,11,16
238352,2010,6,15,12,32
238478,2010,6,15,14,38
238815,2010,6,15,20,15
238869,2010,6,15,21,9
239251,2010,6,16,3,31
239738,2010,6,16,11,38
239902,2010,6,16,14,22
239928,2010,6,16,14,48
240254,2010,6,16,20,14
240325,2010,6,16,21,25
240492,2010,6,17,0,12
240700,2010,6,17,3,40
241271,2010,6,17,13,11
241489,2010,6,17,16,49
241601,2010,6,17,18,41
242043,2010,6,18,2,3
242453,2010,6,18,8,53
242572,2010,6,18,10,52
243023,2010,6,18,18,23
243121,2010,6,18,20,1
243361,2010,6,19,0,1
245700,2010,6,20,15,0
245937,2010,6,20,18,57
246163,2010,6,20,22,43
246221,2010,6,20,23,41
246440,2010,6,21,3,20
246519,2010,6,21,4,39
247833,2010,6,22,2,33
248062,2010,6,22,6,22
248338,2010,6,22,10,58
248591,2010,6,22,15,11
248869,2010,6,22,19,49
249195,2010,6,23,1,15
249212,2010,6,23,1,32
249356,2010,6,23,3,56
249393,2010,6,23,4,33
249635,2010,6,23,8,35
249739,2010,6,23,10,19
249956,2010,6,23,13,56
249987,2010,6,23,14,27
250100,2010,6,23,16,20
250166,2010,6,23,17,26
250245,2010,6,23,18,45
250314,2010,6,23,19,54
250672,2010,6,24,1,52
252595,2010,6,25,9,55
252853,2010,6,25,14,13
253028,2010,6,25,17,8
253090,2010,6,25,18,10
253131,2010,6,25,18,51
253235,2010,6,25,20,35
253298,2010,6,25,21,38
253641,2010,6,26,3,21
253970,2010,6,26,8,50
254055,2010,6,26,10,15
254064,2010,6,26,10,24
254490,2010,6,26,17,30
255645,2010,6,27,12,45
255810,2010,6,27,15,30
255845,2010,6,27,16,5
255889,2010,6,27,16,49
256217,2010,6,27,22,17
256287,2010,6,27,23,27
256345,2010,6,28,0,25
256367,2010,6,28,0,47
256384,2010,6,28,1,4
256407,2010,6,28,1,27
258016,2010,6,29,4,16
258131,2010,6,29,6,11
258695,2010,6,29,15,35
259052,2010,6,29,21,32
259061,2010,6,29,21,41
259094,2010,6,29,22,14
259147,2010,6,29,23,7
259655,2010,6,30,7,35
260241,2010,6,30,17,21
260362,2010,6,30,19,22
261683,2010,7,1,17,23
262146,2010,7,2,1,6
262616,2010,7,2,8,56
264103,2010,7,3,9,43
264613,2010,7,3,18,13
264636,2010,7,3,18,36
264915,2010,7,3,23,15
265150,2010,7,4,3,10
265201,2010,7,4,4,1
265208,2010,7,4,4,8
265214,2010,7,4,4,14
265235,2010,7,4,4,35
265600,2010,7,4,10,40
265603,2010,7,4,10,43
265944,2010,7,4,16,24
266322,2010,7,4,22,42
266529,2010,7,5,2,9
266565,2010,7,5,2,45
266676,2010,7,5,4,36
266736,2010,7,5,5,36
266853,2010,7,5,7,33
267039,2010,7,5,10,39
267075,2010,7,5,11,15
267086,2010,7,5,11,26
267128,2010,7,5,12,8
267278,2010,7,5,14,38
267531,2010,7,5,18,51
267919,2010,7,6,1,19
268303,2010,7,6,7,43
268468,2010,7,6,10,28
268598,2010,7,6,12,38
268760,2010,7,6,15,20
269324,2010,7,7,0,44
269409,2010,7,7,2,9
271034,2010,7,8,5,14
271435,2010,7,8,11,55
271480,2010,7,8,12,40
271511,2010,7,8,13,11
271536,2010,7,8,13,36
271588,2010,7,8,14,28
271602,2010,7,8,14,42
271676,2010,7,8,15,56
271803,2010,7,8,18,3
271888,2010,7,8,19,28
273291,2010,7,9,18,51
273457,2010,7,9,21,37
273684,2010,7,10,1,24
273742,2010,7,10,2,22
274353,2010,7,10,12,33
274524,2010,7,10,15,24
274568,2010,7,10,16,8
274667,2010,7,10,17,47
275028,2010,7,10,23,48
275318,2010,7,11,4,38
275933,2010,7,11,14,53
276120,2010,7,11,18,0
278589,2010,7,13,11,9
279052,2010,7,13,18,52
279136,2010,7,13,20,16
279311,2010,7,13,23,11
279837,2010,7,14,7,57
279843,2010,7,14,8,3
280301,2010,7,14,15,41
280387,2010,7,14,17,7
280850,2010,7,15,0,50
280857,2010,7,15,0,57
280919,2010,7,15,1,59
281321,2010,7,15,8,41
281568,2010,7,15,12,48
281593,2010,7,15,13,13
281812,2010,7,15,16,52
281892,2010,7,15,18,12
281923,2010,7,15,18,43
282136,2010,7,15,22,16
282221,2010,7,15,23,41
282739,2010,7,16,8,19
282950,2010,7,16,11,50
283366,2010,7,16,18,46
283382,2010,7,16,19,2
283531,2010,7,16,21,31
286198,2010,7,18,17,58
286247,2010,7,18,18,47
286401,2010,7,18,21,21
286434,2010,7,18,21,54
286450,2010,7,18,22,10
286456,2010,7,18,22,16
286671,2010,7,19,1,51
286691,2010,7,19,2,11
287053,2010,7,19,8,13
287591,2010,7,19,17,11
289477,2010,7,21,0,37
289773,2010,7,21,5,33
290903,2010,7,22,0,23
291089,2010,7,22,3,29
291302,2010,7,22,7,2
291353,2010,7,22,7,53
291673,2010,7,22,13,13
291864,2010,7,22,16,24
291886,2010,7,22,16,46
291983,2010,7,22,18,23
292272,2010,7,22,23,12
292540,2010,7,23,3,40
292746,2010,7,23,7,6
294257,2010,7,24,8,17
294813,2010,7,24,17,33
295044,2010,7,24,21,24
295481,2010,7,25,4,41
296159,2010,7,25,15,59
296367,2010,7,25,19,27
296374,2010,7,25,19,34
296647,2010,7,26,0,7
297392,2010,7,26,12,32
297556,2010,7,26,15,16
297797,2010,7,26,19,17
297972,2010,7,26,22,12
298880,2010,7,27,13,20
299167,2010,7,27,18,7
299455,2010,7,27,22,55
299563,2010,7,28,0,43
299910,2010,7,28,6,30
299915,2010,7,28,6,35
300509,2010,7,28,16,29
301062,2010,7,29,1,42
301153,2010,7,29,3,13
301307,2010,7,29,5,47
301828,2010,7,29,14,28
301963,2010,7,29,16,43
302701,2010,7,30,5,1
302746,2010,7,30,5,46
302858,2010,7,30,7,38
302871,2010,7,30,7,51
302878,2010,7,30,7,58
303021,2010,7,30,10,21
303590,2010,7,30,19,50
303765,2010,7,30,22,45
304173,2010,7,31,5,33
304460,2010,7,31,10,20
304724,2010,7,31,14,44
304899,2010,7,31,17,39
305092,2010,7,31,20,52
305113,2010,7,31,21,13
305890,2010,8,1,10,10
